year,country_name,country_code,nace4,share4,revenue4,nace2,share2,revenue2,manuf_revenue
2012,austria,AT,1414,0.0015016953315403862,2.643306648007361e8,14,0.004873265553772946,8.577995126734446e8,1.760215e11
2012,austria,AT,1419,0.000251703001086792,4.4305139805798754e7,14,0.004873265553772946,8.577995126734446e8,1.760215e11
2012,austria,AT,1420,3.011345159729114e-5,5.300614920332583e6,14,0.004873265553772946,8.577995126734446e8,1.760215e11
2012,austria,AT,1431,0.000552269338727679,9.721127740685415e7,14,0.004873265553772946,8.577995126734446e8,1.760215e11
2012,austria,AT,1439,9.602213811211704e-5,1.690196078370201e7,14,0.004873265553772946,8.577995126734446e8,1.760215e11
2012,austria,AT,1511,0.0019685084103314592,3.4649980314915895e8,15,0.004599435523822077,8.095995400564476e8,1.760215e11
2012,austria,AT,1512,0.00019770300917614658,3.479998022969908e7,15,0.004599435523822077,8.095995400564476e8,1.760215e11
2012,austria,AT,1520,0.0024332241043144706,4.282997566775896e8,15,0.004599435523822077,8.095995400564476e8,1.760215e11
2012,austria,AT,1610,0.019352170415449017,3.406398064782959e9,16,0.044007667240838634,7.746295599233277e9,1.760215e11
2012,austria,AT,1621,0.007342848832188778,1.292499265715117e9,16,0.044007667240838634,7.746295599233277e9,1.760215e11
2012,austria,AT,1622,0.0027309148422693585,4.806997269085159e8,16,0.044007667240838634,7.746295599233277e9,1.760215e11
2012,austria,AT,1623,0.013244397278515823,2.331298675560273e9,16,0.044007667240838634,7.746295599233277e9,1.760215e11
2012,austria,AT,1624,0.0009078431283433398,1.597999092156872e8,16,0.044007667240838634,7.746295599233277e9,1.760215e11
2012,austria,AT,1629,0.00042949274407231853,7.559995705072561e7,16,0.044007667240838634,7.746295599233277e9,1.760215e11
2012,austria,AT,1711,0.0014896139597763327,2.6220408362076974e8,17,0.03519397619383076,6.194896480602381e9,1.760215e11
2012,austria,AT,1712,0.018847423003653635,3.3175516682376184e9,17,0.03519397619383076,6.194896480602381e9,1.760215e11
2012,austria,AT,1721,0.008162766351665275,1.4368223773696492e9,17,0.03519397619383076,6.194896480602381e9,1.760215e11
2012,austria,AT,1722,0.0024957567220813995,4.3930684185585105e8,17,0.03519397619383076,6.194896480602381e9,1.760215e11
2012,austria,AT,1723,0.0002590632973524057,4.560071019491648e7,17,0.03519397619383076,6.194896480602381e9,1.760215e11
2012,austria,AT,1724,0.0,0.0,17,0.03519397619383076,6.194896480602381e9,1.760215e11
2012,austria,AT,1729,0.003939352859301712,6.934107993235763e8,17,0.03519397619383076,6.194896480602381e9,1.760215e11
2012,austria,AT,1811,0.0009123880251060097,1.6059990876119748e8,18,0.014009076158835053,2.4658985990923843e9,1.760215e11
2012,austria,AT,1812,0.00953576152017707,1.6784990464238482e9,18,0.014009076158835053,2.4658985990923843e9,1.760215e11
2012,austria,AT,1813,0.0005550455171410781,9.769994449544828e7,18,0.014009076158835053,2.4658985990923843e9,1.760215e11
2012,austria,AT,1814,0.0002920096170015498,5.13999707990383e7,18,0.014009076158835053,2.4658985990923843e9,1.760215e11
2012,austria,AT,1820,0.0027138714794093456,4.7769972861285216e8,18,0.014009076158835053,2.4658985990923843e9,1.760215e11
2012,austria,AT,1910,0.0,0.0,19,0.060100578565357894,1.0578993989942144e10,1.760215e11
2012,austria,AT,1920,0.060100578565357894,1.0578993989942144e10,19,0.060100578565357894,1.0578993989942144e10,1.760215e11
2012,austria,AT,2011,0.0017668286164879766,3.109998233171384e8,20,0.0794442272993769,1.3983892055577272e10,1.760215e11
2012,austria,AT,2012,0.0003448575754798628,6.070234772232866e7,20,0.0794442272993769,1.3983892055577272e10,1.760215e11
2012,austria,AT,2013,0.0015373113299731397,2.70599846268867e8,20,0.0794442272993769,1.3983892055577272e10,1.760215e11
2012,austria,AT,2014,0.004754530125848192,8.368995245469875e8,20,0.0794442272993769,1.3983892055577272e10,1.760215e11
2012,austria,AT,2015,0.00342571593486254,6.029996574284066e8,20,0.0794442272993769,1.3983892055577272e10,1.760215e11
2012,austria,AT,2016,0.04371508951174175,7.694795628491051e9,20,0.0794442272993769,1.3983892055577272e10,1.760215e11
2012,austria,AT,2017,0.00010906398869181319,1.9197606885515995e7,20,0.0794442272993769,1.3983892055577272e10,1.760215e11
2012,austria,AT,2020,0.0011697428042922006,2.0589988302571958e8,20,0.0794442272993769,1.3983892055577272e10,1.760215e11
2012,austria,AT,2030,0.004347761865589224,7.652995652238135e8,20,0.0794442272993769,1.3983892055577272e10,1.760215e11
2012,austria,AT,2041,0.0043704863494025735,7.692995629513651e8,20,0.0794442272993769,1.3983892055577272e10,1.760215e11
2012,austria,AT,2042,0.000685143186972508,1.2059993148568133e8,20,0.0794442272993769,1.3983892055577272e10,1.760215e11
2012,austria,AT,2051,9.487471992073701e-5,1.669999051252801e7,20,0.0794442272993769,1.3983892055577272e10,1.760215e11
2012,austria,AT,2052,7.328646029805434e-5,1.2899992671353972e7,20,0.0794442272993769,1.3983892055577272e10,1.760215e11
2012,austria,AT,2053,0.00046982870284101503,8.269995301712973e7,20,0.0794442272993769,1.3983892055577272e10,1.760215e11
2012,austria,AT,2059,0.007000277238702524,1.2321992999722762e9,20,0.0794442272993769,1.3983892055577272e10,1.760215e11
2012,austria,AT,2060,0.005579428888272803,9.820994420571113e8,20,0.0794442272993769,1.3983892055577272e10,1.760215e11
2012,austria,AT,2110,0.008867661696064576,1.560899113233831e9,21,0.01964758870502257,3.45839803524113e9,1.760215e11
2012,austria,AT,2120,0.010779927008957992,1.8974989220072992e9,21,0.01964758870502257,3.45839803524113e9,1.760215e11
2012,austria,AT,2211,0.0001386216184692224,2.4400385215380233e7,22,0.03473550973289642,6.114196526449027e9,1.760215e11
2012,austria,AT,2219,0.0032246569935709276,5.67608960993845e8,22,0.03473550973289642,6.114196526449027e9,1.760215e11
2012,austria,AT,2221,0.011854988986054358,2.0867329438087673e9,22,0.03473550973289642,6.114196526449027e9,1.760215e11
2012,austria,AT,2222,0.00559145069251675,9.842155380728371e8,22,0.03473550973289642,6.114196526449027e9,1.760215e11
2012,austria,AT,2223,0.005019920577024792,8.836139498487694e8,22,0.03473550973289642,6.114196526449027e9,1.760215e11
2012,austria,AT,2229,0.00890587086526037,1.5676247485094283e9,22,0.03473550973289642,6.114196526449027e9,1.760215e11
2012,austria,AT,2311,1.533902657401137e-5,2.6999984660973423e6,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2312,0.0021139451067369005,3.720997886054893e8,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2313,0.001925331891086094,3.388998074668109e8,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2314,0.00026076345175819326,4.589997392365482e7,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2319,0.0038290755225495053,6.739996170924478e8,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2320,0.0023309639271543946,4.1029976690360725e8,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2331,2.840560476668772e-6,499999.71594395227,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2332,0.0010362364618887682,1.823998963763538e8,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2341,9.032982315806696e-5,1.5899990967017684e7,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2342,0.0002445639343223523,4.304851056532193e7,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2343,0.0,0.0,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2344,0.0007053194890756836,1.2415139444633545e8,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2349,0.00012896144564076225,2.269998710385543e7,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2351,0.0021094002099742303,3.7129978905997896e8,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2352,6.874156353538429e-5,1.2099993125843646e7,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2361,0.00464090770678144,8.168995359092293e8,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2362,0.0007743367859399073,1.3629992256632137e8,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2363,0.006088457325691846,1.0716993911542673e9,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2364,0.0029956550786948873,5.272997004344921e8,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2365,0.0007754730101305749,1.36499922452699e8,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2369,0.00015566271412144873,2.7399984433728587e7,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2370,0.0018639757847900482,3.2809981360242146e8,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2391,0.0018037559026846705,3.1749981962440974e8,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2399,0.0033831075277125076,5.954996616892471e8,23,0.03734314425047835,6.573196265685575e9,1.760215e11
2012,austria,AT,2410,0.04711353606602827,8.292995288646396e9,24,0.09382825744113224,1.651579061717426e10,1.760215e11
2012,austria,AT,2420,0.007798474732646449,1.3726992201525269e9,24,0.09382825744113224,1.651579061717426e10,1.760215e11
2012,austria,AT,2431,0.0004469948110572459,7.868069713451302e7,24,0.09382825744113224,1.651579061717426e10,1.760215e11
2012,austria,AT,2432,0.0004040578972904194,7.112287716790555e7,24,0.09382825744113224,1.651579061717426e10,1.760215e11
2012,austria,AT,2433,0.0025042381162311902,4.4079974957618845e8,24,0.09382825744113224,1.651579061717426e10,1.760215e11
2012,austria,AT,2434,0.0009998564982496988,1.7599624060665935e8,24,0.09382825744113224,1.651579061717426e10,1.760215e11
2012,austria,AT,2441,0.001553218468642485,2.7339984467815316e8,24,0.09382825744113224,1.651579061717426e10,1.760215e11
2012,austria,AT,2442,0.014273248283165249,2.512398572675172e9,24,0.09382825744113224,1.651579061717426e10,1.760215e11
2012,austria,AT,2443,0.0002079290268921542,3.659997920709732e7,24,0.09382825744113224,1.651579061717426e10,1.760215e11
2012,austria,AT,2444,0.006634413049307585,1.167799336558695e9,24,0.09382825744113224,1.651579061717426e10,1.760215e11
2012,austria,AT,2445,0.004629545464874766,8.148995370454537e8,24,0.09382825744113224,1.651579061717426e10,1.760215e11
2012,austria,AT,2446,0.0,0.0,24,0.09382825744113224,1.651579061717426e10,1.760215e11
2012,austria,AT,2451,0.0016304817136078755,2.8699983695182866e8,24,0.09382825744113224,1.651579061717426e10,1.760215e11
2012,austria,AT,2452,0.0008141046326132703,1.4329991858953676e8,24,0.09382825744113224,1.651579061717426e10,1.760215e11
2012,austria,AT,2453,0.004306289682629859,7.579995693710318e8,24,0.09382825744113224,1.651579061717426e10,1.760215e11
2012,austria,AT,2454,0.0005118689978957129,9.009994881310022e7,24,0.09382825744113224,1.651579061717426e10,1.760215e11
2012,austria,AT,2511,0.01815288578219946,3.195298184711422e9,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2512,0.003367768501138497,5.9279966322315e8,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2521,0.003189949415299032,5.614996810050585e8,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2529,0.0015049289405391156,2.6489984950710592e8,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2530,0.0005266399123743904,9.269994733600876e7,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2540,0.0017566025987719688,3.091998243397401e8,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2550,0.008086507564980663,1.4233991913492436e9,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2561,0.004430706231507951,7.798995569293768e8,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2562,0.01106568739291087,1.9477988934312606e9,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2571,2.0452035432015164e-5,3.599997954796457e6,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2572,0.011928649665722843,2.0996988071350334e9,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2573,0.007171278979397983,1.262299282872102e9,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2591,3.9767846673362816e-5,6.999996023215333e6,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2592,0.001904311743558745,3.3519980956882566e8,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2593,0.0030967790316642958,5.450996903220968e8,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2594,0.0001971348970808128,3.469998028651029e7,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2599,0.004004054047912302,7.047995995945952e8,25,0.0804441045871643,1.4159891955589542e10,1.760215e11
2012,austria,AT,2611,0.009589732169233776,1.6879990410267832e9,26,0.02753014402777841,4.845897246985598e9,1.760215e11
2012,austria,AT,2612,0.003860889799888196,6.795996139110202e8,26,0.02753014402777841,4.845897246985598e9,1.760215e11
2012,austria,AT,2620,0.0011811050461988757,2.078998818894954e8,26,0.02753014402777841,4.845897246985598e9,1.760215e11
2012,austria,AT,2630,0.001888972716984734,3.3249981110272837e8,26,0.02753014402777841,4.845897246985598e9,1.760215e11
2012,austria,AT,2640,0.0013316547514623206,2.3439986683452487e8,26,0.02753014402777841,4.845897246985598e9,1.760215e11
2012,austria,AT,2651,0.005315824876037941,9.356994684175124e8,26,0.02753014402777841,4.845897246985598e9,1.760215e11
2012,austria,AT,2652,8.12400296327269e-5,1.4299991875997037e7,26,0.02753014402777841,4.845897246985598e9,1.760215e11
2012,austria,AT,2660,0.0033035718343657826,5.814996696428165e8,26,0.02753014402777841,4.845897246985598e9,1.760215e11
2012,austria,AT,2670,0.0009771528039740577,1.719999022847196e8,26,0.02753014402777841,4.845897246985598e9,1.760215e11
2012,austria,AT,2680,0.0,0.0,26,0.02753014402777841,4.845897246985598e9,1.760215e11
2012,austria,AT,2711,0.029094156626232236,5.121197090584337e9,27,0.06690315279488426,1.1776393309684721e10,1.760215e11
2012,austria,AT,2712,0.009076726947147395,1.5976990923273053e9,27,0.06690315279488426,1.1776393309684721e10,1.760215e11
2012,austria,AT,2720,0.0015151549582551231,2.6669984848450416e8,27,0.06690315279488426,1.1776393309684721e10,1.760215e11
2012,austria,AT,2731,0.0,0.0,27,0.06690315279488426,1.1776393309684721e10,1.760215e11
2012,austria,AT,2732,0.003100187704236298,5.456996899812295e8,27,0.06690315279488426,1.1776393309684721e10,1.760215e11
2012,austria,AT,2733,0.002472423838892502,4.351997527576165e8,27,0.06690315279488426,1.1776393309684721e10,1.760215e11
2012,austria,AT,2740,0.006400918978125412,1.126699359908102e9,27,0.06690315279488426,1.1776393309684721e10,1.760215e11
2012,austria,AT,2751,0.0036785258172860606,6.474996321474184e8,27,0.06690315279488426,1.1776393309684721e10,1.760215e11
2012,austria,AT,2752,0.0014634567575797517,2.5759985365432426e8,27,0.06690315279488426,1.1776393309684721e10,1.760215e11
2012,austria,AT,2790,0.010101601167129487,1.778098989839883e9,27,0.06690315279488426,1.1776393309684721e10,1.760215e11
2012,austria,AT,2811,0.0027138714794093456,4.7769972861285216e8,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2812,0.002246883337044999,3.954997753116663e8,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2813,0.006614529125970904,1.1642993385470874e9,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2814,0.001992937230430811,3.5079980070627695e8,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2815,0.006157198889227232,1.083799384280111e9,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2821,0.0029661132497375326,5.220997033886751e8,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2822,0.017646129793161748,3.1060982353870206e9,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2823,2.0452035432015164e-5,3.599997954796457e6,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2824,0.00012441654887809225,2.1899987558345117e7,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2825,0.006139587414271885,1.0806993860412586e9,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2829,0.007622928095188318,1.3417992377071905e9,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2830,0.011458252850786495,2.016898854174715e9,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2841,0.004874401777963614,8.579995125598223e8,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2849,0.0022752889418116867,4.004997724711058e8,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2891,0.004439796025033292,7.814995560203975e8,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2892,0.009966390488440054,1.754299003360951e9,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2893,0.0019503288232807791,3.4329980496711767e8,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2894,0.00048289528103369133,8.49999517104719e7,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2895,0.0059487017502397425,1.0470994051298249e9,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2896,0.008612579365259717,1.5159991387420633e9,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2899,0.01075663441304931,1.893398924336559e9,28,0.11501031691565126,2.0244288498968307e10,1.760215e11
2012,austria,AT,2910,0.04769549607069901,8.395432761608546e9,29,0.07635085694028461,1.3439392364914307e10,1.760215e11
2012,austria,AT,2920,0.0037381497724399923,6.579947301695461e8,29,0.07635085694028461,1.3439392364914307e10,1.760215e11
2012,austria,AT,2931,0.005227160494866317,9.200926310471114e8,29,0.07635085694028461,1.3439392364914307e10,1.760215e11
2012,austria,AT,2932,0.019690050602279283,3.4658722420891027e9,29,0.07635085694028461,1.3439392364914307e10,1.760215e11
2012,austria,AT,3011,0.0,0.0,30,0.0138483004358556,2.4375986151699567e9,1.760215e11
2012,austria,AT,3012,3.611107082359665e-5,6.356324852975718e6,30,0.0138483004358556,2.4375986151699567e9,1.760215e11
2012,austria,AT,3020,0.00875530131768375,1.54112127089067e9,30,0.0138483004358556,2.4375986151699567e9,1.760215e11
2012,austria,AT,3030,0.0010390770223654372,1.828998960922978e8,30,0.0138483004358556,2.4375986151699567e9,1.760215e11
2012,austria,AT,3040,0.00239647448200819,4.218310330348046e8,30,0.0138483004358556,2.4375986151699567e9,1.760215e11
2012,austria,AT,3091,0.0002667153663568418,4.694763885918082e7,30,0.0138483004358556,2.4375986151699567e9,1.760215e11
2012,austria,AT,3092,0.0012629131879269364,2.2229987370868126e8,30,0.0138483004358556,2.4375986151699567e9,1.760215e11
2012,austria,AT,3099,9.170798869084921e-5,1.6142577731346315e7,30,0.0138483004358556,2.4375986151699567e9,1.760215e11
2012,austria,AT,3101,0.0030047448722202276,5.288996995255128e8,31,0.017761456548514503,3.126398223854346e9,1.760215e11
2012,austria,AT,3102,0.0013685820376590147,2.4089986314179626e8,31,0.017761456548514503,3.126398223854346e9,1.760215e11
2012,austria,AT,3103,0.0006084480541024512,1.0709993915519461e8,31,0.017761456548514503,3.126398223854346e9,1.760215e11
2012,austria,AT,3109,0.01277968158453281,2.249498722031842e9,31,0.017761456548514503,3.126398223854346e9,1.760215e11
2012,austria,AT,3211,0.0,0.0,32,0.025031018920405226,4.4059974968981085e9,1.760215e11
2012,austria,AT,3212,0.0008226263140432766,1.447999177373686e8,32,0.025031018920405226,4.4059974968981085e9,1.760215e11
2012,austria,AT,3213,0.010027746594736103,1.7650989972253408e9,32,0.025031018920405226,4.4059974968981085e9,1.760215e11
2012,austria,AT,3220,0.0003817713280642831,6.71999618228672e7,32,0.025031018920405226,4.4059974968981085e9,1.760215e11
2012,austria,AT,3230,0.004567053134388053,8.038995432946868e8,32,0.025031018920405226,4.4059974968981085e9,1.760215e11
2012,austria,AT,3240,0.002864989296768124,5.042997135010703e8,32,0.025031018920405226,4.4059974968981085e9,1.760215e11
2012,austria,AT,3250,0.005103350952383117,8.982994896649048e8,32,0.025031018920405226,4.4059974968981085e9,1.760215e11
2012,austria,AT,3291,7.669513287005686e-5,1.3499992330486713e7,32,0.025031018920405226,4.4059974968981085e9,1.760215e11
2012,austria,AT,3299,0.0011867861671522133,2.0889988132138333e8,32,0.025031018920405226,4.4059974968981085e9,1.760215e11
2012,austria,AT,3311,0.0002988269621455549,5.259997011730379e7,33,0.024200439037027274,4.259797579956096e9,1.760215e11
2012,austria,AT,3312,0.004503992691806006,7.927995496007309e8,33,0.024200439037027274,4.259797579956096e9,1.760215e11
2012,austria,AT,3313,0.002314488676389716,4.073997685511324e8,33,0.024200439037027274,4.259797579956096e9,1.760215e11
2012,austria,AT,3314,0.0005476600599017393,9.6399945233994e7,33,0.024200439037027274,4.259797579956096e9,1.760215e11
2012,austria,AT,3315,0.00017270607698146136,3.03999827293923e7,33,0.024200439037027274,4.259797579956096e9,1.760215e11
2012,austria,AT,3316,0.00019486244869947782,3.4299980513755135e7,33,0.024200439037027274,4.259797579956096e9,1.760215e11
2012,austria,AT,3317,0.002737164075318029,4.8179972628359246e8,33,0.024200439037027274,4.259797579956096e9,1.760215e11
2012,austria,AT,3319,7.328646029805434e-5,1.2899992671353972e7,33,0.024200439037027274,4.259797579956096e9,1.760215e11
2012,austria,AT,3320,0.013357451585487238,2.351198664254842e9,33,0.024200439037027274,4.259797579956096e9,1.760215e11
2012,bulgaria,BG,1011,0.008953152460042692,2.3740000000000003e8,10,0.14250371476629028,3.7786e9,2.65158e10
2012,bulgaria,BG,1012,0.011830682083889604,3.1369999999999994e8,10,0.14250371476629028,3.7786e9,2.65158e10
